epoch,steps,lr,train_loss,train_avg_metric,val_loss,t
654,1024,0.0001,1.131542088455944,2.1163328140925834,,8532.358887910843
655,1024,0.0001,1.0801865113202662,2.066415235537984,,8545.574833869934
656,1024,0.0001,1.0973276291254923,2.0933545249750947,,8558.1560754776
657,1024,0.0001,1.1913471839268779,2.1800930824713367,,8571.25643157959
658,1024,0.0001,1.0244771724034916,2.0108876728121445,,8584.753007650375
659,1024,0.0001,1.016054523311914,2.0009720230126105,,8598.420269489288
660,1024,0.0001,1.1355690414388477,2.123118062137281,,8611.649589300156
661,1024,0.0001,1.0537839000643967,2.053783900064397,,8624.891196012497
662,1024,0.0001,1.0469967375758613,2.0404147381560556,,8637.924180030823
663,1024,0.0001,1.0996740778544163,2.084310640765633,,8650.993665456772
664,1024,0.0001,0.9999446025301483,1.9899078468779188,,8663.754625797272
665,1024,0.0001,1.0806712234539033,2.080671223453903,,8676.775360584259
666,1024,0.0001,1.1278855286051273,2.114452311935933,,8689.639647722244
667,1024,0.0001,1.0967512025587183,2.08922324432874,,8702.378433227539
668,1024,0.0001,1.2149329767683663,2.2070220097326954,,8715.313221693039
669,1024,0.0001,1.0892785356100352,2.0812501361990168,,8727.956313848495
670,1024,0.0001,0.927273961253734,1.9122576722937856,,8740.664291381836
671,1024,0.0001,1.0677350933993117,2.051396978933278,,8753.52991771698
672,1024,0.0001,1.0117648109481547,2.0117648109481547,,8766.13543844223
673,1024,0.0001,1.2357618636439496,2.223462912686008,,8779.098968029022
674,1024,0.0001,0.993107261848457,1.9783153259468718,,8792.020887613297
675,1024,0.0001,0.9212356439691408,1.912538992987859,,8804.651975154877
676,1024,0.0001,1.0502266752302662,2.042831131716824,,8817.502541303635
677,1024,0.0001,1.1953711120467143,2.1953711120467143,,8830.049372434616
678,1024,0.0001,0.87376139153554,1.8617797182768103,,8842.69049358368
679,1024,0.0001,1.1206536954902733,2.104901481859574,,8855.414890527725
680,1024,0.0001,1.0290472277542393,2.021286062701523,,8867.919961929321
681,1024,0.0001,1.1177030831851034,2.106537057119589,,8880.418303489685
682,1024,0.0001,1.094155853695068,2.0790552044045887,,8893.602657079697
683,1024,0.0001,1.0350208691825873,2.028523567853927,,8906.165461540222
684,1024,0.0001,0.9401651431599914,1.9189445356805783,,8918.983979225159
685,1024,0.0001,1.1179751422434512,2.110863408447525,,8931.570788145065
686,1024,0.0001,0.950657000513697,1.9494567095506703,,8944.377327680588
687,1024,0.0001,1.1294712878338804,2.121385424929342,,8956.89348268509
688,1024,0.0001,1.0314877688008357,2.0236215294235778,,8969.499705791473
689,1024,0.0001,0.9254220321745541,1.906174696943201,,8983.885494709015
690,1024,0.0001,1.106899689664195,2.0881485753513687,,8996.724043369293
691,1024,0.0001,0.9466909521649951,1.9320320748214515,,9010.163599967957
692,1024,0.0001,0.9921072311993534,1.97624294803028,,9023.251070261002
693,1024,0.0001,1.0888531708680176,2.074336030058835,,9036.808950901031
694,1024,0.0001,0.9071228616443038,1.8995933147786375,,9050.06875538826
695,1024,0.0001,0.9102593712270579,1.8993080142245975,,9062.701138019562
696,1024,0.0001,0.8995657012050677,1.8837082783457901,,9075.75529384613
697,1024,0.0001,1.0886084774260525,2.0850158746806904,,9088.566960811615
698,1024,0.0001,0.8583071394492879,1.8516464809242559,,9101.2904753685
699,1024,0.0001,1.1102306131268413,2.091120936884999,,9114.444924592972
700,1024,0.0001,1.022740483706305,2.022740483706305,,9127.668860435486
701,1024,0.0001,1.2969781982429773,2.2756887886560384,,9140.892554998398
702,1024,0.0001,0.9607062333630556,1.9549268293175306,,9153.967678070068
703,1024,0.0001,0.9909679449672752,1.9761017925071453,,9166.834696292877
704,1024,0.0001,0.8659934829722421,1.8617003243567583,,9179.597470283508
705,1024,0.0001,1.0715589874779368,2.0537377205409495,,9192.51546549797
706,1024,0.0001,1.0632001370032178,2.047963976858219,,9205.507483243942
707,1024,0.0001,0.9346217411836708,1.9251395345424829,,9218.248540401459
708,1024,0.0001,0.941434982425223,1.941434982425223,,9231.318289518356
709,1024,0.0001,0.8820396565007476,1.874821584677831,,9244.925460338593
710,1024,0.0001,0.8156578035039288,1.8001534907606882,,9257.93681359291
711,1024,0.0001,0.8396070731254942,1.8224189835159725,,9271.942325592041
712,1024,0.0001,0.9974935264442226,1.9974935264442226,,9284.73935842514
713,1024,0.0001,0.8552638649901063,1.8348003115263725,,9297.374488830566
714,1024,0.0001,0.8438938227299202,1.8316611477806448,,9310.213946580887
715,1024,0.0001,0.7690557614985567,1.751635477173359,,9323.223851919174
716,1024,0.0001,1.1009593278804373,2.08803318727922,,9336.239666223526
717,1024,0.0001,0.9561688247256822,1.9410231650332508,,9349.057506799698
718,1024,0.0001,0.9520950923548905,1.9432945035393665,,9361.968415260315
719,1024,0.0001,1.0558485313709718,2.043277879450854,,9375.14900302887
720,1024,0.0001,0.7695151895051145,1.7695151895051147,,9388.198613166809
721,1024,0.0001,0.8018652742135788,1.788792077655354,,9402.78414440155
722,1024,0.0001,0.7197713370506412,1.699388280369103,,9415.47826552391
723,1024,0.0001,0.8087351238353438,1.7915283672948503,,9428.174736499786
724,1024,0.0001,0.9798767042544977,1.9798767042544978,,9440.756176710129
725,1024,0.0001,0.9496695952968631,1.9392716357482114,,9453.362728357315
726,1024,0.0001,0.8981644757079159,1.8819937783598928,,9465.877632141113
727,1024,0.0001,1.0549638891296516,2.0341656362142317,,9478.461253881454
728,1024,0.0001,0.8201181662275698,1.7980578584342188,,9491.03091621399
729,1024,0.0001,0.8590892185166322,1.845134786837242,,9503.793138027191
730,1024,0.0001,0.942767038677691,1.9277598344917166,,9516.404708623886
731,1024,0.0001,0.8802478143858318,1.8565526963415182,,9529.196105957031
732,1024,0.0001,0.8785885518813091,1.8702109996610017,,9541.638742923737
733,1024,0.0001,0.8360898165668732,1.836089816566873,,9554.07899236679
734,1024,0.0001,0.9352705770601869,1.9248221636889618,,9566.963042736053
735,1024,0.0001,0.88735469700655,1.869839733993465,,9579.416350364685
736,1024,0.0001,0.9281293875328436,1.9140332000776827,,9592.050016880035
737,1024,0.0001,0.8496705499431512,1.817278662267697,,9605.267243862152
738,1024,0.0001,0.8052075914209998,1.7850529489505977,,9617.86172413826
739,1024,0.0001,0.8780338681421688,1.8613356179364606,,9630.602572202682
740,1024,0.0001,0.956718792837912,1.9482641732622328,,9643.016863822937
741,1024,0.0001,0.9269807848848274,1.9269807848848273,,9655.710488557816
742,1024,0.0001,0.9001199886040743,1.8833531993397163,,9668.51147198677
743,1024,0.0001,0.7917581131259122,1.7917581131259122,,9681.486734628677
744,1024,0.0001,0.761130859159749,1.7357978244318049,,9694.274299144745
745,1024,0.0001,0.9103808376785785,1.9066988654385746,,9707.285033226013
746,1024,0.0001,0.7513479951666954,1.7326676455869108,,9720.328642606735
747,1024,0.0001,0.6963456765394697,1.6679748556132514,,9733.821017026901
748,1024,0.0001,0.8239427662795361,1.811940100103261,,9746.711579799652
749,1024,0.0001,0.9333846124312523,1.9197543952319978,,9759.635061502457
750,1024,0.0001,0.6081432525082269,1.5808521436008844,,9772.961506843567
751,1024,0.0001,0.7270585316186082,1.7176188527553882,,9785.989204406738
752,1024,0.0001,0.7502322142733124,1.741415868676958,,9799.256541013718
753,1024,0.0001,0.8306981014402475,1.823570714269567,,9811.860451698303
754,1024,0.0001,0.8142375825706053,1.796814612069786,,9824.464139461517
755,1024,0.0001,0.8034785579653603,1.773753671752575,,9837.55988907814
756,1024,0.0001,0.8160654547871428,1.7913090559358378,,9850.443392515182
757,1024,0.0001,0.7482026028716613,1.7296187160609355,,9863.027303695679
758,1024,0.0001,0.7268184473586602,1.7052887627265636,,9875.775380134583
759,1024,0.0001,0.6551317493158315,1.6335096177393293,,9890.176570415497
760,1024,0.0001,0.666437312656047,1.6436748402908519,,9902.752737283707
761,1024,0.0001,0.8248016698965456,1.8248016698965455,,9915.786412000656
762,1024,0.0001,0.7261769725267005,1.698073530192178,,9928.654124975204
763,1024,0.0001,0.6241054837573659,1.6241054837573659,,9941.304636716843
764,1024,0.0001,0.6111304394389758,1.596264693557119,,9953.90331363678
765,1024,0.0001,0.8100107908691319,1.7885632604687696,,9966.820101976395
766,1024,0.0001,0.7260779933725707,1.693775662991685,,9979.36388349533
767,1024,0.0001,0.725408075421001,1.705165759399417,,9992.14677786827
768,1024,0.0001,0.771392505669097,1.7571751399121058,,10004.847207069397
769,1024,0.0001,0.8917624853650852,1.8917624853650852,,10017.620534181595
770,1024,0.0001,0.7389026494646692,1.7119981192324079,,10030.411700248718
771,1024,0.0001,0.9890600459272397,1.9847463224267914,,10044.66795182228
772,1024,0.0001,0.6825892471273589,1.650207151442568,,10057.402451753616
773,1024,0.0001,0.6529955815293088,1.6440751784843506,,10070.106925725937
774,1024,0.0001,0.6413148302863849,1.6140657537637126,,10083.10520029068
775,1024,0.0001,0.7462872754783794,1.7184221286498127,,10096.390993833542
776,1024,0.0001,0.5843356665815617,1.5630463085906356,,10109.968618154526
777,1024,0.0001,0.5822842796500557,1.5668620328224352,,10122.76702785492
778,1024,0.0001,0.6855930586854815,1.6808995998491616,,10135.590755224228
779,1024,0.0001,0.9628821999746652,1.9513014176756813,,10148.580035448074
780,1024,0.0001,0.6656179245681565,1.6493467752715096,,10161.408103466034
781,1024,0.0001,0.5962078189857966,1.5790585607397505,,10174.28211259842
782,1024,0.0001,0.6533194044823923,1.6225385525908282,,10188.489862203598
783,1024,0.0001,0.7279871787607981,1.708420068468395,,10203.342393875122
784,1024,0.0001,0.7340306723881751,1.719135072280953,,10217.696633338928
785,1024,0.0001,0.7901429922649119,1.7824687067108282,,10232.102207183838
786,1024,0.0001,0.8738778541992539,1.8439954253400583,,10245.379301309586
787,1024,0.0001,0.7892829535832895,1.7892829535832895,,10258.132914543152
788,1024,0.0001,0.6997849926706599,1.6903444092027424,,10271.156141519547
789,1024,0.0001,0.5993040399507499,1.568938336065845,,10283.94777560234
790,1024,0.0001,0.9523147912011154,1.9509963735458538,,10296.846202373505
791,1024,0.0001,0.777831605271655,1.7592814214645152,,10309.727499723434
792,1024,0.0001,0.5837389208926648,1.5607059843633828,,10322.894675016403
793,1024,0.0001,0.5046351142967949,1.4928443333764692,,10336.465611457825
794,1024,0.0001,0.5781851854495998,1.5659680132171705,,10350.630026578903
795,1024,0.0001,0.7767279733787217,1.7569040280879744,,10363.282707929611
796,1024,0.0001,0.5763912651737324,1.553466277667486,,10376.349105596542
797,1024,0.0001,0.6796472984517203,1.664644228780871,,10389.010177612305
798,1024,0.0001,0.6895506820180579,1.6705991668499967,,10401.67894411087
799,1024,0.0001,0.7737828386915384,1.7665167557941606,,10414.356645345688
800,1024,0.0001,0.6430358817691564,1.628119922418063,,10428.885157346725
801,1024,0.0001,0.5415822141332088,1.5205733766967098,,10441.626334428787
802,1024,0.0001,0.4662027673369067,1.455398673729732,,10454.448186397552
803,1024,0.0001,0.8169111523216226,1.8034089255226198,,10467.152597665787
804,1024,0.0001,0.6497728502287785,1.6438471619472221,,10479.879487752914
805,1024,0.0001,0.7116293699070753,1.7016081389489919,,10492.306056022644
806,1024,0.0001,5.966419153161398,6.955739314048034,,10504.837901115417
807,1024,0.0001,0.5090512227863528,1.5028000317613939,,10517.63442158699
808,1024,0.0001,0.45918438567049913,1.4416678732896295,,10530.506933927536
809,1024,0.0001,0.6296012659884855,1.608976123586828,,10543.276232242584
810,1024,0.0001,0.47948668113699144,1.4553207753557538,,10555.780565738678
811,1024,0.0001,0.6736877009676274,1.648881376837554,,10568.623176336288
812,1024,0.0001,0.777932341127495,1.7563003762626492,,10581.395193576813
813,1024,0.0001,0.6668258062001473,1.6480773649442233,,10593.811963319778
814,1024,0.0001,0.6024096895710371,1.5999625572893126,,10606.517063617706
815,1024,0.0001,0.43428173652387464,1.4138599756374535,,10619.00437283516
816,1024,0.0001,0.5073071680636293,1.4848137408886546,,10631.902446508408
817,1024,0.0001,0.4703308956619885,1.4448033432446288,,10646.266880750656
818,1024,0.0001,0.6445389593051989,1.640290359750982,,10659.275238990784
819,1024,0.0001,0.7056351290282832,1.6717845473136015,,10671.826060533524
820,1024,0.0001,0.7138641194541894,1.6966587724977946,,10684.310190677643
821,1024,0.0001,0.5815688824281469,1.5660713260527996,,10697.032294034958
822,1024,0.0001,0.5327523283838321,1.509604462388011,,10710.05026769638
823,1024,0.0001,0.5125588716088842,1.467925235476607,,10723.863894701004
824,1024,0.0001,0.5523136585336106,1.5201393445843328,,10738.067967414856
825,1024,0.0001,0.6297975148053935,1.6065452710802188,,10751.468374967575
826,1024,0.0001,0.5112879720743596,1.4822863325750946,,10764.466246128082
827,1024,0.0001,0.5005848611352974,1.4928489524978876,,10777.797037601471
828,1024,0.0001,0.4456292505574338,1.429114364641712,,10790.676002979279
829,1024,0.0001,0.5200335392814491,1.498154651851608,,10804.105892658234
830,1024,0.0001,0.5390356537842755,1.5085818542238243,,10816.795389413834
831,1024,0.0001,0.6203020258541855,1.5825746439575543,,10830.063543319702
832,1024,0.0001,0.5689821104223076,1.5478083564309504,,10843.10743880272
833,1024,0.0001,0.5934865586205741,1.5657409019515458,,10855.585101366043
834,1024,0.0001,0.5589693505900414,1.5343973202979184,,10868.81136918068
835,1024,0.0001,0.5036352145629972,1.4946727615102093,,10881.54198050499
836,1024,0.0001,0.437875020456857,1.3975156045605928,,10894.184539794922
837,1024,0.0001,0.4517600032261918,1.4188729775444893,,10906.924463510513
838,1024,0.0001,0.6022840133691627,1.5956311050908578,,10920.058371543884
839,1024,0.0001,0.4971836663124992,1.4811937738516225,,10932.95469713211
840,1024,0.0001,0.5113979465414561,1.4906653844421316,,10945.818745136261
841,1024,0.0001,0.587727901182702,1.5559525634897886,,10959.06114602089
842,1024,0.0001,0.544437984314928,1.5185203050856102,,10972.174412965775
843,1024,0.0001,0.44596453025660493,1.4077044849452671,,10985.259925603867
844,1024,0.0001,0.5006309005039552,1.4806834524897459,,10998.00232219696
845,1024,0.0001,0.433256888651834,1.3995304038703504,,11011.15119433403
846,1024,0.0001,0.4117486830274358,1.388232287118518,,11023.987084150314
847,1024,0.0001,0.44680737184532354,1.4168099880890803,,11036.782759428024
848,1024,0.0001,0.45101855848295996,1.4286412758008527,,11049.549475193024
849,1024,0.0001,0.5096510781760166,1.4861881649612272,,11062.407061815262
850,1024,0.0001,0.5128252884535686,1.4948909611139303,,11075.194601774216
851,1024,0.0001,0.33610815534061395,1.3225790837649252,,11088.817663431168
852,1024,0.0001,0.5373565765220533,1.5101085176037865,,11101.935290575027
853,1024,0.0001,0.3871928347519823,1.380742071171785,,11115.239437818527
854,1024,0.0001,0.42731539640142785,1.422135538397315,,11127.850151777267
855,1024,0.0001,0.44283709633164564,1.4065244936427925,,11140.517487049103
856,1024,0.0001,0.6026274329695767,1.593316626279974,,11154.012813568115
857,1024,0.0001,0.4782990380599053,1.4637177427710555,,11167.136877059937
858,1024,0.0001,0.3846017115258741,1.3471814293999518,,11180.176703691483
859,1024,0.0001,0.3395487844283655,1.3100742649392667,,11192.965710639954
860,1024,0.0001,0.4605517268890711,1.4461199583386057,,11206.084341287613
861,1024,0.0001,0.3833633663046174,1.3821355490108533,,11219.312366247177
862,1024,0.0001,0.3923837627750533,1.3581307747440412,,11232.237599849701
863,1024,0.0001,0.4161584759247187,1.3827993915619199,,11244.839456558228
864,1024,0.0001,0.3760934224622974,1.347236160217011,,11257.552419662476
865,1024,0.0001,0.38140882843527035,1.3693637493153994,,11270.437111854553
866,1024,0.0001,0.4426492580627439,1.4009066787914148,,11284.854480028152
867,1024,0.0001,0.4176106429234753,1.399382395544145,,11297.537646770477
868,1024,0.0001,0.48496162831580414,1.4250901261233573,,11310.307178974152
869,1024,0.0001,0.41884777244049776,1.3879312304384563,,11323.128049373627
870,1024,0.0001,0.4941473851078597,1.4761604078870165,,11336.44915151596
871,1024,0.0001,0.4209425946119232,1.3958789834578154,,11350.193868398666
872,1024,0.0001,0.47606278932476975,1.4491060563265459,,11363.04266667366
873,1024,0.0001,0.41988909460771917,1.3835122995613076,,11375.853963375092
874,1024,0.0001,0.4840212833570492,1.438222065734882,,11388.804725408554
875,1024,0.0001,0.33534518969657323,1.311236911659657,,11401.391397476196
876,1024,0.0001,0.36210279192041933,1.3506935322132332,,11414.828305721283
877,1024,0.0001,0.29789859928243817,1.2501045863742162,,11428.015504598618
878,1024,0.0001,0.45138955555292726,1.4389644217724573,,11441.213332891464
879,1024,0.0001,0.31697731202255536,1.2786581916741584,,11453.960827350616
880,1024,0.0001,0.3959742086717138,1.361980669225247,,11466.982570648193
881,1024,0.0001,0.348441397039101,1.310825150209645,,11479.771034002304
882,1024,0.0001,0.38964746012197954,1.379332620393174,,11492.915114164352
883,1024,0.0001,0.2967536607309216,1.264817389749059,,11505.94470667839
884,1024,0.0001,0.4140167281869652,1.3880177567689498,,11518.622727394104
885,1024,0.0001,0.41556229514402127,1.3900736220709284,,11533.112859725952
886,1024,0.0001,0.3844801950543306,1.3565102063309722,,11546.159988164902
887,1024,0.0001,0.36208232753677944,1.3267323964007047,,11558.772489309311
888,1024,0.0001,0.35357733515070533,1.351023186609277,,11572.597035884857
889,1024,0.0001,0.2813174309328164,1.2685966606850503,,11585.235868692398
890,1024,0.0001,0.3620321121729629,1.3428522660664892,,11598.02272605896
891,1024,0.0001,0.38200080246388957,1.3565082340089702,,11611.030344724655
892,1024,0.0001,0.3849410333563283,1.3657968477492735,,11624.107016801834
893,1024,0.0001,0.30920149298140115,1.3019180596944218,,11636.863646268845
894,1024,0.0001,0.3617421104836732,1.337555026865086,,11649.957114696503
895,1024,0.0001,0.3281246719090386,1.2701914607984957,,11663.158965110779
896,1024,0.0001,0.31257608478153476,1.3079315868016028,,11676.373584985733
897,1024,0.0001,0.32547737129423826,1.2909238439275297,,11690.815436124802
898,1024,0.0001,0.3822503869839012,1.358528645024739,,11703.367496728897
899,1024,0.0001,0.32873981935901686,1.2931676914800379,,11715.873163461685
900,1024,0.0001,0.3437851165632852,1.3247368051941744,,11728.663049221039
901,1024,0.0001,0.43368873788027273,1.41257293140314,,11741.326718091965
902,1024,0.0001,0.22863814650762487,1.190861696811028,,11754.14826631546
903,1024,0.0001,0.26622872913822243,1.2353645382990879,,11767.245552539825
904,1024,0.0001,0.37906706713465144,1.352283964200461,,11779.73660492897
905,1024,0.0001,0.32347731585966716,1.3060554830288293,,11792.375179290771
906,1024,0.0001,0.3347601951658857,1.2945490538384723,,11804.998525619507
907,1024,0.0001,0.3118842506388069,1.285661768504791,,11817.928944349289
908,1024,0.0001,0.3605150708137574,1.30900320530282,,11830.62297987938
909,1024,0.0001,0.31211365304196365,1.2912640528194776,,11843.447721242905
910,1024,0.0001,0.2989591434259269,1.265448570868844,,11856.366192817688
911,1024,0.0001,0.30046923458748026,1.2607067048976268,,11868.889020681381
912,1024,0.0001,0.31870849742408563,1.2917748012179138,,11881.329391002655
913,1024,0.0001,0.352922503687957,1.3091865268924006,,11894.208280324936
914,1024,0.0001,0.3554962867527208,1.314926025939912,,11906.926187992096
915,1024,0.0001,0.25645121217822353,1.2202632200147914,,11919.497150659561
916,1024,0.0001,0.29756427177636785,1.2586101986507094,,11932.112828016281
917,1024,0.0001,0.3376455686474382,1.321944114150921,,11944.623131036758
918,1024,0.0001,0.3191275652616309,1.2807054665674296,,11957.198280334473
919,1024,0.0001,0.17130229255438453,1.1416997306126275,,11970.31998038292
920,1024,0.0001,0.3369865863820861,1.314519099934586,,11983.416021108627
921,1024,0.0001,0.3129924973245059,1.2776013230560752,,11996.192578792572
922,1024,0.0001,0.4416564016734532,1.4140385955667918,,12009.778127908707
923,1024,0.0001,0.23708789081218298,1.1996987673324573,,12023.099568605423
924,1024,0.0001,0.30626630639163,1.2624679767710525,,12036.133432149887
925,1024,0.0001,0.3350900862592552,1.2560847823704915,,12048.632025957108
926,1024,0.0001,0.2838196511612332,1.239286879504539,,12061.441111087799
927,1024,0.0001,0.3633081477921302,1.325177391317064,,12074.159713029861
928,1024,0.0001,0.20798276472987196,1.1485269145505723,,12086.937959194183
929,1024,0.0001,0.22765357176996118,1.2054536008054997,,12099.861651182175
930,1024,0.0001,0.223375026156841,1.1737587824915947,,12112.539553880692
931,1024,0.0001,0.26113910339466434,1.210506032705649,,12125.068466186523
932,1024,0.0001,0.2607788549489263,1.2361127781997978,,12138.254396438599
933,1024,0.0001,0.30959374826500347,1.2877255835687298,,12151.198092460632
934,1024,0.0001,0.26392910297185207,1.2266148691039889,,12164.300924301147
935,1024,0.0001,0.2765361699812414,1.230836600860455,,12176.868569135666
936,1024,0.0001,0.23715591584826579,1.1983697706850556,,12189.690999269485
937,1024,0.0001,0.26120069110502536,1.2373646686619904,,12202.948261260986
938,1024,0.0001,0.21394488144274523,1.1870412599707796,,12215.964924812317
939,1024,0.0001,0.2365013143094563,1.2118507560187723,,12229.79276394844
940,1024,0.0001,0.19134894358284218,1.1477649163810413,,12242.55857181549
941,1024,0.0001,0.264588111057604,1.2333254374327636,,12255.024302959442
942,1024,0.0001,0.20444302536502632,1.1554754135300993,,12267.773827314377
943,1024,0.0001,0.21524493457870558,1.1728534443191925,,12280.709283828735
944,1024,0.0001,0.30231440129801024,1.2795846106727011,,12293.710181713104
945,1024,0.0001,0.26490305799806674,1.227724203224726,,12306.8075902462
946,1024,0.0001,0.17098308080496522,1.1419650607249912,,12319.573600292206
947,1024,0.0001,0.2530983608692651,1.233003989459552,,12333.041519403458
948,1024,0.0001,0.2059924669674836,1.188882479952598,,12346.331449270248
949,1024,0.0001,0.25429083571739125,1.2136370505503076,,12359.114070177078
950,1024,0.0001,0.28814934511403256,1.259783092755549,,12371.555051088333
951,1024,0.0001,0.26661378386842766,1.205177841297885,,12384.035658597946
952,1024,0.0001,0.25174510593768185,1.22692827184088,,12396.407900571823
953,1024,0.0001,0.14681581982821112,1.1151428194569357,,12408.874118804932
954,1024,0.0001,0.23985467398814367,1.2150950894948145,,12421.582628250122
955,1024,0.0001,0.21082827281271094,1.1810975230648273,,12434.248846054077
956,1024,0.0001,0.1786502369861909,1.121470371731178,,12446.91558599472
957,1024,0.0001,0.15285697807393597,1.104311022702585,,12461.100661039352
958,1024,0.0001,0.31554178551553996,1.2825030869766,,12473.822833061218
959,1024,0.0001,0.3253638600927748,1.2925506806445608,,12486.186235427856
960,1024,0.0001,0.09463298138547833,1.0316799015956217,,12498.925470352173
961,1024,0.0001,0.146592497098301,1.091212590596116,,12512.808907032013
962,1024,0.0001,0.17938820430652935,1.1530708844632742,,12525.233485937119
963,1024,0.0001,0.14985359909827894,1.1207761169005437,,12538.014709711075
964,1024,0.0001,0.16453301401330814,1.09943185961231,,12550.987063646317
965,1024,0.0001,0.16058866639542238,1.1178221599449936,,12563.615408420563
966,1024,0.0001,0.3044202450590315,1.245976133657992,,12576.417865753174
967,1024,0.0001,0.24788591280635988,1.1774502292711846,,12589.51600599289
968,1024,0.0001,0.17278074964885434,1.121965144453166,,12602.297684192657
969,1024,0.0001,0.17327912825057207,1.1161404985541021,,12614.727022409439
970,1024,0.0001,0.11778657300093244,1.0621221572199422,,12627.161830186844
971,1024,0.0001,0.16671852030570702,1.1200915240049605,,12639.746708393097
972,1024,0.0001,0.18634330738018418,1.1356071896761775,,12652.214873552322
973,1024,0.0001,0.18370950071743947,1.1108381986124753,,12664.988059043884
974,1024,0.0001,0.1574975962418573,1.1058637024657052,,12677.900957584381
975,1024,0.0001,0.15764724018464815,1.1172941072964055,,12690.474579572678
976,1024,0.0001,0.13574140006684074,1.0942975593567814,,12703.401198625565
977,1024,0.0001,0.13084267692272697,1.0933326476660439,,12716.050678491592
978,1024,0.0001,0.0790122825401567,1.003893216989288,,12729.338067054749
979,1024,0.0001,0.14542555726193993,1.0931212528783176,,12742.50742816925
980,1024,0.0001,0.14136826582535156,1.1021258002407273,,12755.00404548645
981,1024,0.0001,0.2131839578221498,1.1642889903084443,,12767.375053167343
982,1024,0.0001,0.1207664536674038,1.0790547494435196,,12781.390756607056
983,1024,0.0001,0.1053497080672144,1.0585841075129605,,12794.073631763458
984,1024,0.0001,0.14970698387178924,1.1012768087037723,,12807.028537034988
985,1024,0.0001,0.12939728767729017,1.068825993708451,,12819.53303861618
986,1024,0.0001,0.14442155155685815,1.076050770612682,,12832.139370441437
987,1024,0.0001,0.180193904366482,1.1062431937676611,,12845.008738040924
988,1024,0.0001,0.12302532830187135,1.0629477379144685,,12857.427767515182
989,1024,0.0001,0.10894380885565806,1.0710522050631082,,12869.975941419601
990,1024,0.0001,0.12673511136493446,1.0628940966682332,,12882.533724784851
991,1024,0.0001,0.11007141283169036,1.060903943305923,,12894.98402261734
992,1024,0.0001,0.15904886749913955,1.105135769416685,,12908.35300207138
993,1024,0.0001,0.1855885001476016,1.1318325020745974,,12921.32948589325
994,1024,0.0001,0.10475433880177808,1.071623232000135,,12934.419258356094
995,1024,0.0001,0.15856494558676532,1.1017306774473536,,12946.92531967163
996,1024,0.0001,0.1535691109889782,1.0844332812972515,,12959.967919826508
997,1024,0.0001,0.1454302610070942,1.107193095086526,,12972.726519107819
998,1024,0.0001,0.12548660600714748,1.1027409851675793,,12985.531713962555
999,1024,0.0001,0.1451625505436429,1.1051916447136443,,12998.976249456406
1000,1024,0.0001,0.11583800332653581,1.0747491779180902,,13011.305502653122
1001,1024,0.0001,0.1346907568308059,1.0678498128594702,,13024.067543268204
1002,1024,0.0001,0.2400723819361416,1.204529589045619,,13037.958704710007
1003,1024,0.0001,0.15311490445935436,1.0960530110189548,,13051.001719236374
1004,1024,0.0001,0.08982314242849014,1.031439484037945,,13063.324642419815
1005,1024,0.0001,0.12956878628496127,1.0709784252783199,,13075.674966812134
1006,1024,0.0001,0.08741216288070762,1.0254957918975336,,13088.619587421417
1007,1024,0.0001,0.084966098736401,0.9861100260034767,,13101.068754911423
1008,1024,0.0001,0.10396873768739083,1.0363625308106936,,13113.44977092743
1009,1024,0.0001,0.1936676626032828,1.134766353976064,,13127.538998126984
1010,1024,0.0001,0.14357327456945967,1.0917286951945422,,13140.271535634995
1011,1024,0.0001,0.15306512645472672,1.0921858346488522,,13152.942697286606
1012,1024,0.0001,0.21253961800198137,1.1702143431462158,,13165.373633384705
1013,1024,0.0001,0.19866664761582736,1.134934060875158,,13177.724484443665
1014,1024,0.0001,0.09234457575714328,1.0033052007983196,,13190.217414140701
1015,1024,0.0001,0.05715667922075388,0.9810958366565975,,13203.23075890541
1016,1024,0.0001,0.10279725629680864,1.0150494791441156,,13217.704502820969
1017,1024,0.0001,0.1000056949712531,0.9949810218475725,,13230.63679432869
1018,1024,0.0001,0.13589706769639823,1.07075816473268,,13243.15889263153
1019,1024,0.0001,0.12930561453170633,1.055650546061412,,13255.878859519958
1020,1024,0.0001,0.07852716705476569,1.0206733842678337,,13268.466809272766
1021,1024,0.0001,0.10540946053683592,1.0594327818439784,,13281.089253425598
1022,1024,0.0001,0.07667365463644697,1.0055240529468106,,13294.280197620392
1023,1024,0.0001,0.11971894590073044,1.0627694429055554,,13306.888777017593
1024,1024,0.0001,0.12977591148616047,1.061643675854465,,13319.384526252747
1025,1024,0.0001,0.07965544729471823,0.9785434295584323,,13332.571321487427
1026,1024,0.0001,0.11037238112935378,1.0326486876149215,,13345.47876548767
1027,1024,0.0001,0.04180383851700211,0.9685153470941631,,13358.78167295456
1028,1024,0.0001,0.12880320078797822,1.0304004291533315,,13372.005812168121
1029,1024,0.0001,0.07491425236810874,1.0307595844519448,,13385.016717672348
1030,1024,0.0001,0.10679129435766882,1.0413308309955742,,13398.267841100693
1031,1024,0.0001,0.12482365375360764,1.067996207831072,,13412.509580850601
1032,1024,0.0001,0.12337975442700862,1.0456627357162733,,13425.115164518356
1033,1024,0.0001,0.045430739935220676,0.9792691735336432,,13437.572202682495
