,iter,ns,epot,ekin,etot,T,t
780,78100,0.0781,-19.113103315574946,19.136703349733907,0.02360003415896017,642.0018122644445,2546.576757669449
790,79100,0.07909999999999999,-18.561336797438678,12.699800735217426,-5.861536062221247,426.05536274461207,2577.0666525363918
800,80100,0.08009999999999999,-24.691208266989914,9.728770576137503,-14.962437690852411,326.38267035017446,2607.534253835678
810,81100,0.08109999999999999,-20.75826726017397,11.86509674210371,-8.893170518070255,398.05255230804715,2638.2300753593445
820,82100,0.0821,-23.988870689156713,16.005186032591528,-7.983684656565182,536.9450657600446,2668.9300882816315
830,83100,0.0831,-16.52053885463424,7.972601426471477,-8.547937428162763,267.46636924420704,2699.6002187728877
840,84100,0.0841,-17.96888985923772,16.22810680967168,-1.7407830495660406,544.4236549538747,2730.1682744026184
850,85100,0.0851,-21.254728366299556,15.025724961998632,-6.229003404300928,504.08591698864143,2760.7270579338074
860,86100,0.0861,-19.673845229005693,13.872302114904373,-5.8015431141013245,465.3906650108745,2791.358003139496
870,87100,0.0871,-25.45377443052474,9.28753559616094,-16.166238834363796,311.5800342010721,2821.895917892456
880,88100,0.0881,-25.418064361020022,9.630440103615078,-15.78762425740494,323.08386070639665,2852.526879310608
890,89100,0.0891,-19.462528236061992,7.670477510122897,-11.792050725939095,257.3306578690857,2885.140346765518
900,90100,0.0901,-18.421638706741867,8.909612184629806,-9.512026522112064,298.90138675244947,2928.972671508789
910,91100,0.0911,-21.4443087906287,8.387117409102874,-13.057191381525824,281.3726313207227,2972.605385303497
920,92100,0.0921,-24.15648722921616,8.7621944354388,-15.394292793777357,293.95578769022205,3016.163806676865
930,93100,0.0931,-24.49006487735534,12.388312222769134,-12.10175265458621,415.6054860946644,3059.880588293076
940,94100,0.0941,-26.752353739561453,11.02033098177191,-15.732022757789547,369.7121877656085,3103.495181798935
950,95100,0.0951,-27.898881326348945,12.383021690005432,-15.515859636343516,415.4279982818437,3146.888217687607
960,96100,0.0961,-28.502541414640454,12.24627163049875,-16.256269784141708,410.8402809291692,3190.626277923584
970,97100,0.0971,-26.30178512841189,7.390161228394573,-18.91162390001732,247.9265532232708,3234.396496772766
980,98100,0.0981,-27.38951763538341,8.263729590900702,-19.125788044482704,277.23319301468604,3278.015106916428
990,99100,0.0991,-26.806598601894017,11.860671109112984,-14.945927492781037,397.9040803195056,3321.1309068202972
1000,100100,0.1001,-27.363360517675535,10.063548364167707,-17.29981215350783,337.6138601059723,3364.812426328659
1010,101100,0.1011,-28.573668989626523,12.4341871825755,-16.139481807051023,417.1445080878989,3401.5745058059692
1020,102100,0.1021,-27.082671153185476,8.337536874547814,-18.74513427863766,279.7092939916298,3445.112460374832
1030,103100,0.1031,-23.161964428811412,11.319133967920838,-11.842830460890575,379.7364879343367,3488.6527688503265
1040,104100,0.1041,-28.246434078569692,14.222834201516646,-14.023599877053044,477.1503830118878,3530.18416929245
