,iter,ns,epot,ekin,etot,T,t
1220,122100,0.1221,-28.92529884392699,6.3731357247706555,-22.552163119156326,213.80718561261108,4303.7250084877005
1230,123100,0.1231,-30.11607961116788,8.041076900368662,-22.075002710799218,269.76359764004104,4334.28306698799
1240,124100,0.1241,-30.21594155853428,12.391757070299368,-17.824184488234913,415.7210545035469,4364.995897054672
1250,125100,0.1251,-28.154431971661506,7.855339860764741,-20.299092110896762,263.5324556376225,4395.539686203003
1260,126100,0.1261,-29.782355572641066,11.02280970225632,-18.759545870384745,369.79534435815236,4426.138543128967
1270,127100,0.1271,-27.374887403712897,13.246688959135952,-14.128198444576947,444.4024742844196,4456.6962752342215
1280,128100,0.1281,-28.882420999892148,13.259906097290786,-15.62251490260136,444.8458853826258,4487.285464525223
1290,129100,0.1291,-27.208245646300696,8.128553643431378,-19.07969200286932,272.69828427602505,4517.904850006104
1300,130100,0.1301,-32.337977334183286,8.332663277525494,-24.00531405665779,279.5457936194187,4548.455585479735
1310,131100,0.1311,-30.382221754770498,8.028396401618657,-22.353825353151844,269.33818982401647,4579.183739185333
1320,132100,0.1321,-32.77894789564051,15.783833806677482,-16.995114088963028,529.5190986230473,4609.681630849838
1330,133100,0.1331,-28.161542738758055,9.566447994812595,-18.59509474394546,320.9370411068554,4640.369351387024
1340,134100,0.1341,-24.67854875117333,6.602889470647444,-18.07565928052589,221.5150085605744,4671.065745353699
1350,135100,0.1351,-31.817798946932715,12.861037996464967,-18.956760950467746,431.46458146079794,4701.7136940956125
1360,136100,0.1361,-26.833508565288955,9.304034227686444,-17.529474337602515,312.1335334713319,4732.191656589508
1370,137100,0.1371,-27.34815896553703,15.083306009156942,-12.264852956380091,506.0176570565165,4762.704927921295
1380,138100,0.13809999999999995,-22.652458255552958,9.929977932878153,-12.722480322674803,333.13281353354733,4793.375103235245
1390,139100,0.1391,-29.531565582317878,11.424565418026766,-18.10700016429111,383.2735225426834,4823.842261075974
1400,140100,0.1401,-26.290130631489326,6.629936203168389,-19.660194428320935,222.42237755600368,4854.49023795128
1410,141100,0.1411,-28.772411267121754,11.359073100358687,-17.41333816676307,381.07637364697814,4885.217226266861
1420,142100,0.1421,-25.38994789948389,10.886400376622039,-14.503547522861854,365.2190580111,4915.87794137001
1430,143100,0.1431,-19.299698551446692,12.505071091594534,-6.7946274598521565,419.5225351293872,4946.555047035217
1440,144100,0.1441,-24.619517595559373,10.891791805180757,-13.727725790378615,365.3999306954978,4977.202952623366
1450,145100,0.1451,-29.494419923523363,12.345674524680042,-17.14874539884332,414.17506838145033,5007.737183332443
1460,146100,0.14609999999999998,-30.38857635302529,8.479244143242099,-21.909332209783198,284.46331675355145,5038.397357940674
1470,147100,0.14709999999999998,-28.05063987967077,12.557691002845026,-15.492948876825745,421.28783805364884,5068.975707530974
1480,148100,0.14809999999999998,-27.13744983131968,10.247346230624636,-16.890103600695042,343.7799463539116,5099.458180665971
1490,149100,0.14909999999999998,-29.028980248288068,13.830226788823149,-15.19875345946492,463.9791138621685,5130.058398485184
1500,150100,0.15009999999999998,-30.097576525347282,12.026460011028528,-18.07111651431875,403.4659983540763,5160.790840387343
1510,151100,0.15109999999999998,-27.36754200518141,13.225308282731989,-14.14223372244942,443.6851912316426,5191.5159900188455
1520,152100,0.1521,-26.607543810157843,14.118086181458338,-12.489457628699505,473.63627624649865,5222.146047830583
1530,153100,0.1531,-26.45171863236405,4.414942761459552,-22.0367758709045,148.1133506696824,5252.725144147873
1540,154100,0.1541,-32.093458479131364,13.253114510415266,-18.840343968716102,444.6180399171582,5283.3957312107095
1550,155100,0.1551,-28.39325889451032,10.43206470762236,-17.961194186887962,349.97691742170593,5314.124805212021
1560,156100,0.1561,-29.463368352487826,8.713474227881504,-20.749894124606325,292.32131277706407,5344.6538383960715
1570,157100,0.1571,-31.6428456696015,10.54291239834208,-21.099933271259424,353.69565711405625,5375.231066942215
1580,158100,0.1581,-28.065028812641486,8.586724713116325,-19.478304099525168,288.0690956268195,5405.779504776001
1590,159100,0.1591,-28.01036511537239,17.499007763379687,-10.511357351992707,587.0600850943092,5436.486606359482
1600,160100,0.1601,-33.88762068986077,10.816885400478306,-23.070735289382466,362.8869561935518,5467.033289909363
1610,161100,0.1611,-30.192024774145125,6.226202836552523,-23.9658219375926,208.87785275975062,5497.697483301164
1620,162100,0.1621,-32.64594448183147,10.161825605888977,-22.48411887594249,340.9108839525735,5528.334203720093
1630,163100,0.1631,-27.31391329214904,16.187863967290266,-11.126049324858775,543.0735803215113,5559.1038897037515
1640,164100,0.1641,-24.89758534734037,10.104474986658428,-14.793110360681947,338.9868743252302,5589.782450437547
1650,165100,0.1651,-32.47611361002625,10.222092088763286,-22.25402152126297,342.9327155354228,5620.3487145900735
1660,166100,0.1661,-29.656504164302678,9.420618275049538,-20.23588588925314,316.04471756194334,5650.960651397705
1670,167100,0.1671,-28.648418827247795,7.611405095957387,-21.037013731290408,255.34888513341656,5681.693354129791
1680,168100,0.1681,-27.850450961722306,11.152443685631445,-16.698007276090866,374.14433021725785,5712.355425596236
1690,169100,0.1691,-26.151101332016285,10.029832974708023,-16.121268357308267,336.4827697222871,5743.104959011078
1700,170100,0.17009999999999995,-32.333096092705304,11.424287945432939,-20.908808147272364,383.2642138386275,5773.80410861969
1710,171100,0.17109999999999995,-33.34175363620773,10.128839984223813,-23.212913651983925,339.8042759595097,5804.485086917877
1720,172100,0.17209999999999998,-32.20093983567092,10.005673611191149,-22.195266224479777,335.6722667386996,5835.098763227464
1730,173100,0.17309999999999998,-27.91837048614569,13.343155202966544,-14.575215283179144,447.6387424247441,5865.648073434829
1740,174100,0.1741,-25.30986286432575,13.47539320583714,-11.834469658488612,452.0750884317659,5896.23495411873
1750,175100,0.1751,-27.361200955662643,15.1745394654761,-12.186661490186536,509.07837463287285,5926.934091806413
1760,176100,0.1761,-28.85952065982461,9.554392456982793,-19.305128202841814,320.53259960023274,5957.572255849837
1770,177100,0.1771,-25.97870981572072,7.628894672551191,-18.349815143169533,255.93562881981617,5988.161292552948
1780,178100,0.17809999999999998,-33.52061375885765,13.27086130102052,-20.24975245783713,445.21341266878784,6018.747760534287
1790,179100,0.17909999999999998,-33.591053488070095,10.23843039089974,-23.35262309717035,343.48083604443786,6049.498696088792
1800,180100,0.18009999999999998,-28.27577725073,8.035643157403701,-20.2401340933263,269.58130538378714,6080.185610294342
1810,181100,0.1811,-32.40742498781357,12.063753517615625,-20.34367147019795,404.71712810077554,6110.875811576843
1820,182100,0.1821,-29.808060017455354,7.839724409580134,-21.96833560787522,263.0085854716577,6141.4020721912375
1830,183100,0.1831,-34.11057881618626,8.407499438005443,-25.703079378180817,282.0564115546498,6172.041993379594
1840,184100,0.1841,-33.470504504930005,7.998428788989941,-25.472075715940065,268.33283057977957,6202.653345584869
1850,185100,0.1851,-35.83937813329132,12.81255531023418,-23.026822823057138,429.83807495888016,6233.431334972382
1860,186100,0.1861,-37.41831490221101,7.666133666849578,-29.752181235361427,257.18492977774747,6264.221047639848
1870,187100,0.1871,-32.901744296298716,9.001007493145327,-23.900736803153396,301.967534177484,6294.938621282578
1880,188100,0.1881,-33.45245190945116,10.836187760918325,-22.61626414853284,363.53451550180876,6325.657060623169
1890,189100,0.1891,-33.33301041179451,9.653819791565,-23.679190620229512,323.8682069837943,6356.26583790779
1900,190100,0.1901,-32.057297133292025,9.105082974912195,-22.952214158379828,305.4590784986512,6387.1538088321695
1910,191100,0.1911,-28.192245325450074,10.452633102272511,-17.739612223177566,350.666949889652,6417.860560655595
1920,192100,0.1921,-30.922665802849075,16.135146069112597,-14.787519733736474,541.3049901129316,6448.558727264404
